image_id,caption_len,n_layers,residual_ratio,share_tail,head_tail_ratio,model_id,prompt_key,caption_ref
indoor_14,101,24,0.9586637020111084,0.36839255690574646,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a fisheye view of an unfinished hallway. A person with their back facing the camera is lying on the floor, while another person stands at the end of the hallway. The walls are lined with large curved windows with blue frames. At the far end of the hall is a door with a red ""NO"" sign above it. There are pipes running along the ceiling, which is made of white panels. The ground appears to be made of concrete or a similar material."
indoor_140,98,24,0.9471333026885986,0.37127619981765747,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a 360-degree view of a supermarket aisle filled with various beverages. On one side, there are several green and clear plastic bottles of soda, including one large bottle of Gatorade and another of Diet Coke. On the other side, there is a wide array of bottled water, both still and sparkling, some of which are sealed in foil packages while others have small plastic covers. There is also a large green bottle of 7UP on this side."
indoor_141,67,24,0.8571385741233826,0.21077869832515717,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"A banana display is set up inside a grocery store. The bananas are arranged on fake grass with a sign behind them that says “Bananen 1,99” (bananas 1.99). Behind the bananas is a section of the store’s meat department which includes a large pineapple displayed on one end."
indoor_142,200,24,0.9583056569099426,0.24811409413814545,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a 360-degree view of a storeroom filled with various products. The main focal point is the center of the storeroom, which features a large display of bottles of a particular type of alcohol, including several red wine bottles and at least two green wine bottles. These bottles are arranged on a blue cardboard standup display. The standup display is designed to show both front and side views of each bottle clearly, making it easy for customers to see the product details. The color scheme of the display consists primarily of gold and dark browns, which contrast well against the blue background. 

The display also includes labels indicating the brand name and some additional text, but the exact branding details cannot be discerned due to the angle and lighting conditions in the photo. There are other shelves lining the walls behind the central display, containing an array of different types of alcoholic beverages, such as spirits, beers, and wines. Additionally, there are tall metal racks near the back"
indoor_143,98,24,0.9532644152641296,0.3298892378807068,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image shows a view of an indoor basketball game with players on the court. There is a large crowd sitting in the stands surrounding the court area. The team colors are yellow and red. On one end of the court, two referees can be seen; one of them has a whistle around his neck. Some players have their hands resting at their sides while others are holding basketballs. At least four people are seated next to each other on the floor near the edge of the playing surface."
indoor_144,200,24,0.944179117679596,0.2849126160144806,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a full-length photograph of people sitting around a table. The scene takes place in a small cafe with several chairs and tables, which are lit by soft lighting from the ceiling lights. The walls are painted yellow and decorated with some pictures. There is also a decorative item on the table. 

There are seven people seated at the table. A man is positioned at the left side of the frame, wearing glasses and holding his chin as he speaks. He has short brown hair and looks directly at the camera. Next to him is another man who is slightly turned away from the camera, but we can see part of his profile. He wears dark clothing. 

In front of them, there is a woman wearing a grey sweater and black jeans, who appears to have long curly brown hair. She is resting her head on her hand and looking into the distance. Next to her sits a young person, with their back facing us, wearing a red shirt and blue jacket"
indoor_145,200,24,0.9788207411766052,0.25799229741096497,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a 360-degree panorama of a dressing room with multiple individuals present, likely preparing for an event or performance. The room has several large mirrors, chairs, and storage cabinets lining its walls. The predominant color scheme includes white and black clothing, indicating it may be used by performers or actors. 

The person sitting on the chair in the foreground appears to be waiting for their turn as indicated by his relaxed posture and demeanor. A small table nearby displays various items, including some personal belongings such as a water bottle and perhaps a phone. The room is lit with artificial lighting. There are also personal grooming products like hair ties visible.

Behind this seated individual, there are two other people standing at different spots in front of their respective mirrors. One is standing near a tall cabinet, while the other is closer to the middle of the image, both facing away from the camera but towards the central part of the room where more individuals are gathered around the vanity area"
indoor_146,200,24,0.9758892059326172,0.4389166235923767,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image depicts a conference room with a large rectangular table at the center of the space. The table is oriented towards the back wall where there are two doors which appear closed. The walls have wood paneling, and there is a curved ceiling with recessed lighting along the edges of the panels. The floor is carpeted, and there are several rows of black chairs arranged around the table. These chairs are modern, with sleek design elements. 

On the table, there is an arrangement of items including water bottles (presumably for refreshment), pens, and what appears to be some papers placed on top of note pads. One paper has ""W"" printed near its bottom edge in pink text. There are also small glass containers holding other items, possibly additional water bottles or cups. The table is decorated neatly with placemats, napkins folded into squares, and all of this organized uniformly. The chairs are empty, suggesting that either no one is attending the meeting currently or it's time"
indoor_147,200,24,0.9602397680282593,0.3553115129470825,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image depicts a social gathering of individuals in what appears to be a living room with a dining table set up at the center. The space is decorated with various items including multiple colorful patterned tablecloths, which are placed on top of wooden surfaces. Several chairs surround the dining area, with some occupants seated and others standing around the edge of the room. 

The focal point of the image is the central dining table, covered by a large multi-colored tablecloth with patterns ranging from red, green, yellow, blue, and pink. On top of it rests a large clear wine glass filled with liquid, possibly water, alongside smaller glasses containing amber-colored beverages. Near the left side of the table lies a white bowl containing soup, accompanied by two forks and what may be a serving spoon. Another glass sits in front of the bowl.

Surrounding the table are several people engaged in conversation, some seated on couches while others stand near the edges of the room. There"
indoor_148,108,24,0.9147209525108337,0.2438775897026062,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a high definition panoramic photograph taken indoors of seven people sitting at a table which appears cluttered with food items. The people are seated around a round dining room table which has two red placemats on it. Plates, cups, cutlery, and snacks are scattered across the table, including what appear to be pancakes, muffins, cookies, fruit, and sandwiches. The background shows part of a living room with white walls and decorations, as well as some furniture including an armchair and sofa settee."
indoor_149,200,24,0.8952831625938416,0.35059529542922974,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image depicts a large indoor market with various stalls selling different goods. The market is spacious and well-lit, with concrete floors and an elevated ceiling. The interior of the market features several different types of vendors selling produce, food items, cosmetics, and other household products. 

On the left side of the image, there are several rows of fresh fruits and vegetables on display. The shelves are arranged neatly, making it easy for shoppers to browse and pick their desired items. The fresh produce includes apples, oranges, bananas, peppers, onions, and various spices, as indicated by colorful tags. There is also some meat, fish, and seafood visible near the top of the image. Some of the seafood might be preserved and packaged for sale.

To the right of the produce, there are several cosmetic and beauty product stalls. These include bottles, jars, boxes, and bags containing various skincare products, makeup, hair care items, perfumes, and personal care essentials. The products are"
indoor_15,200,24,0.9548099040985107,0.2289356142282486,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image depicts a high angle view of an indoor space with glass walls on all sides, offering a panoramic view of the surroundings. The perspective is looking down an escalator, which is partially obscured by a hand pointing toward the center of the frame. The hand appears to belong to an adult human, possibly a man or woman, but only part of their arm and fingers are visible.

The glass wall reveals a busy urban environment outside. To the left side of the escalator, there's an area with buildings, roads, tracks, and possibly construction sites. The sky is cloudy, indicating it might be a gloomy day, although the weather details cannot be confirmed without additional context.

The escalator itself is long, narrow, and metallic with a slightly curved surface. It’s made up of black rubber treads and grey metal sides, and it seems well-maintained with no visible wear or debris. There are also several railings along the edge of the escalator,"
indoor_150,111,24,0.9451744556427002,0.3155573606491089,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a 360-degree panoramic view of a tent inside of which there are several camping items. Inside the tent, there is a table with two chairs near it. On the table, there is a small water bottle. There are also sleeping bags and bags on the ground. There is a person standing in the center of the tent holding onto a pole. There is a light coming in through the entrance of the tent. At the bottom of the image, there is a dark area where the ground is covered in leaves and twigs."
indoor_151,157,24,0.9671825170516968,0.33148643374443054,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image depicts a conference room with chairs arranged neatly on a patterned purple carpet. The chairs are all black and have a modern design, featuring a sleek and simple structure with a curved backrest and silver armrests. They appear comfortable and well-maintained. The walls of the room are paneled with wood, giving it a warm and inviting atmosphere. The ceiling is decorated with recessed lighting, which adds to the modern aesthetic of the room. There is also a projector screen mounted in the middle of the room, providing a large display area for presentations. The carpet has a geometric pattern in shades of dark and light purple, creating a visually appealing floor. The room appears spacious and organized, indicating it might be used for professional events such as meetings, seminars, or conferences."
indoor_152,123,24,0.9169092774391174,0.3805204927921295,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a full view of an auditorium with musical instruments on stage. On the left side, there are two large speakers and some music stands. In front of them, there are drums, cymbals, microphones, and other equipment. On the right side, there is a similar setup with multiple drums and other percussion instruments. There is also a man standing near the speaker on this side. On the bottom left corner, there are some cables lying on the floor. At the top of the image, there is a lighting fixture above the stage area. There are also curtains covering the back wall."
indoor_153,200,24,0.9496771693229675,0.2778559923171997,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image displays a variety of scenes captured in an interior space with a modern aesthetic. 

### Main Subject
- A young woman is seen posing for multiple photos against the wooden floor, surrounded by various furniture pieces. Her hair appears long and flowing around her shoulders, with a slight wave at the front. She wears what seems like a striped sweater and jeans. She holds a small object, possibly a phone, close to her waist while making various hand gestures and poses. 

### Scenes and Objects Surrounding Her
1. **Background**: In the background, there are several tables and chairs placed on the wooden flooring. On one table, we can see books or magazines. There is also a dark red wall and some decorations or accessories hanging.
2. **Furniture**: To the left side of the woman, there is a black leather chair positioned near the edge of the room. Beside it, there are two more chairs—one regular, another one that looks similar"
indoor_154,200,24,0.9442686438560486,0.27941015362739563,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a full panoramic shot of a large conference room filled with people. In the center foreground, there are two men seated at a long table covered with papers, one wearing a dark suit jacket and light shirt while the other wears a red blazer over a black top. Both have serious expressions on their faces and appear to be engaged in conversation. 

To the left side of this central section, several rows of chairs face towards the speaker's podium, which is positioned on an elevated platform with a screen behind it displaying various images including graphs and charts. A small table with documents sits before the podium, suggesting some form of presentation material for the ongoing event.

Around these rows of chairs, attendees fill the entire room; they wear formal attire, indicating either professional or academic settings. Some individuals are leaning forward, engrossed in listening intently, whereas others seem more relaxed. There are additional smaller tables set up along the sides of the room where other attendees may be seated, creating"
indoor_155,120,24,0.863512396812439,0.4008868336677551,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a wide panoramic shot of an event held inside a modern building with an ornate curved ceiling and marble floor. There are several people present, including a man dressed in dark clothing kneeling on the floor and holding a camera while standing near two poles. Other people are scattered around the area, some sitting at tables and others talking among themselves. In the background, there is a large screen with bright lights behind it, suggesting that there may be live coverage happening from this event. The architectural features include archways, columns, and possibly more tables or seating arrangements, which indicate a formal gathering."
indoor_156,141,24,0.9551181197166443,0.3093704879283905,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a full 360-degree panorama of an art gallery with several people standing around in the foreground and middle ground. The background consists of elaborate white fabric decorations while the floor appears light blue. The structure seems to have several rooms interconnected by hallways lit by small spotlights hanging on the ceiling. People are wearing casual winter clothing, possibly including coats or jackets and scarves. They appear to be engaged in conversation or observing something in front of them. There are also some lights positioned at different heights along the walls, illuminating parts of the scene. One person stands out due to their position near the center; they seem to be taking photographs or looking down at something below them."
indoor_157,200,24,0.9790005087852478,0.45073017477989197,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image depicts a camping scene inside a tent. The tent appears to be an open structure with a single entrance, likely intended for accessing the sleeping area at the top of the tent. Inside the tent, there are two men engaged in various activities related to camping. 

On the left side of the image, there is a man wearing a brown hat and dark clothing, standing near a large backpack. His posture suggests he might be preparing something, possibly attaching or adjusting the contents of his bag, which includes what seems to be a backpack or similar container. On the ground around him, there is some debris indicating recent use, including dried leaves and twigs. These materials suggest this location could be a campsite.

In the center of the tent, another man sits on a pile of sleeping bags and blankets, looking down towards his right. He wears a light blue jacket, a dark beanie, and is holding a small object that resembles a flashlight or a portable torch. The sleeping bag"
indoor_158,200,24,0.9295475482940674,0.5797333121299744,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a panoramic photograph taken inside of a dining room. There are several rows of tables with people sitting around them, engaged in conversation, eating, drinking, and enjoying their meal. 

The tables are arranged along the walls of the room, which features wooden flooring and a dark-colored interior. The ceiling is black with recessed lighting, giving it an elegant and contemporary look. 

In front of each table there is at least one person seated. They are mostly older individuals dressed casually yet comfortably. Some are wearing jackets and others have coats draped over their shoulders.

There are windows at the back of the room with small panes allowing light into the space. On one side of the room is a counter with a cash register and miscellaneous items on it. Behind the counter is another window looking out onto the street.

Behind the people, there are paintings and posters mounted on the wall. One large poster reads ""CUPCAKE CLUB"
indoor_159,68,24,0.9491605162620544,0.4874928593635559,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,This is a picture of the inside of a motorcycle shop. The seats are white leather with quilted diamond stitching patterns on them. Through the window in the back you can see a red motorcycle parked in front of a building. There are several other motorcycles and cars parked outside as well as a bunch of bikes hanging up behind the glass windows.
indoor_16,200,24,0.9680201411247253,0.4831703007221222,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image depicts a dining room at a restaurant. There is a large open space with several wooden tables arranged for customers. Each table has four chairs, allowing seating for up to eight people per table. Some tables are occupied by patrons who appear to be engaged in conversation or enjoying their meals. The chairs are mostly brown with cushions on them, providing comfort and warmth for the diners. 

The dining room also features an elegant display of pastries and other bakery items in a glass case near the entrance. This indicates that the establishment may offer dessert options as well. The decor includes warm colors like orange, red, and brown, which suggest a cozy atmosphere suitable for leisurely dining experiences.

The ceiling is decorated with ornate chandeliers and white crown molding, adding to the refined ambiance. These lights provide soft lighting that helps create a welcoming environment, enhancing the overall aesthetic appeal of the dining area. The walls are painted in warm tones, primarily orange, giving the impression of warmth"
indoor_160,19,24,0.6798824667930603,0.4924095869064331,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"A store has many items on display including Route 66 signs, hats, and clothing."
indoor_161,139,24,0.9259266257286072,0.2665696144104004,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a 360-degree view of a coffee shop. There are several people standing near a counter in front of the camera. Two women stand together on the left side, one wearing a green t-shirt with text reading ""RESPECT"" on it while holding her phone. Another woman stands further back by herself near the center of the frame, looking directly at the camera. On the right side, there is a man talking to someone behind him who has their back turned. The interior of the coffee shop includes brick walls, wooden counters, and glass windows showing trees outside. There is also an electronic menu board on the wall and other decorations hanging around the space."
indoor_162,61,24,0.8506693840026855,0.30401715636253357,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"This is a panoramic shot of the Wal's Fine Art Gallery. There are many different artworks hanging on the walls, including paintings and sculptures. The gallery has been designed in a way that gives visitors an experience as if they were walking through a real art museum. The floor is polished wood which reflects light."
indoor_163,200,24,0.9642416834831238,0.30436238646507263,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image displays a wide-angle panorama of an indoor motorcycle showroom. The garage is large and well-lit, with multiple motorcycles displayed throughout. A few cars are also visible through a glass window on the right side of the image, including a blue pickup truck and at least two sedans. The motorcycles are mostly Harley-Davidson brand, and some are red while others are silver or black. There are several different models and types of motorcycles present, indicating it's a diverse collection. The motorcycles appear clean and well-maintained, suggesting they are in good condition.

The interior design includes metal beams forming curved shapes over the ceiling and large windows along one side, letting natural light into the space. Several lights hang from the ceiling, providing illumination for the display area. There appears to be a section of red fabric hanging from the roof, likely used as a backdrop or decoration. 

On the left side of the image, there are several parked motorbikes neatly"
indoor_164,200,24,0.9799882769584656,0.48846885561943054,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image displays a spacious indoor motorcycle repair facility with multiple motorcycles parked neatly in rows, each on individual stands. The motorcycles are of various sizes and models, indicating they belong to different brands and purposes. The interior space is well-lit, suggesting it is organized for efficient maintenance and servicing activities. The floor is made of concrete with yellow lines marking parking spaces and pathways. There are several large garage doors leading into open areas where more motorcycles are likely parked or being serviced.

In one corner, there is a black and red sign hanging from the ceiling, reading ""MARLBORO,"" which is likely the name of the brand represented by some or all of the motorcycles present. This branding indicates that this location may deal primarily with either Harley-Davidson bikes or other branded ones. A couple of additional signs can also be seen on poles, although their exact details are not clear enough to decipher. 

The lighting fixtures attached to the ceiling are long, cylindrical, and appear"
indoor_165,85,24,0.9635379314422607,0.39340147376060486,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a 360-degree panoramic photograph taken inside a large, colorful church with stained glass windows on all sides of the room. The walls and ceiling are made of yellow plaster and feature intricate geometric designs. The floor is red and textured like marble or polished concrete. There are several rows of blue cushioned seats facing a central stage, which is decorated with a red square structure topped by an orange flame."
indoor_166,104,24,0.9644898176193237,0.20821613073349,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The interior of a large home is shown in a 360-degree panoramic view. The floor appears to have tile and carpeting with patterns resembling leaves, flowers, vines, and other foliage. There are many windows and doors throughout the room. A desk made of marble is near the entrance on the left side of the image, which also has a potted plant on it. The walls are painted yellow, cream, and white, and there are paintings, sculptures, and other decorative objects on the walls."
indoor_167,91,24,0.9514114260673523,0.3112242519855499,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a panoramic shot of a large, empty hall with high ceilings supported by wooden beams. The walls are paneled with dark wood and the floor features a checkered pattern with black and tan tiles. In the background, there are tall windows with wooden frames and arched glass panes. At the far end of the hall is a wide doorway leading to another room or space. There are several tables and chairs arranged neatly throughout the hall."
indoor_168,160,24,0.942464292049408,0.384032279253006,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a full-length stereoscopic view of a bar inside a building. There are multiple sections of the bar, including a partial view of the entrance on the left side with glass windows displaying liquor bottles on shelves behind them. In the background, there are several people standing near the counter. A man wearing a black shirt and red apron stands at the counter, talking to two other individuals who appear to be patrons. Behind him, there are more patrons sitting around tables enjoying drinks. Several racks hang on the walls, some of which hold clothing items bearing different logos such as King Calaliva. On the right side, a woman wears a black top, leaning against the wall near a few shirts. The ceiling features recessed lighting, and there are numerous light fixtures hanging from above."
indoor_169,201,24,0.9684072136878967,0.24931028485298157,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a full 360-degree panorama of an abandoned dormitory room, likely belonging to a college or university student. The room appears to have been used for various purposes over time, including as a dressing room and perhaps also as a living space.

The room has several notable features:

1. **Dressing Room**:
   - There are two sets of chairs in front of a vanity table with mirrors. These chairs appear old and worn out, suggesting they were used frequently but may now be discarded or covered with personal items.
   
2. **Salon Area**:
   - The vanity table contains various hair styling tools such as curling irons, flatirons, and bottles of hairspray. This suggests it was once used for styling hair on campus.
   
3. **Personal Items**:
   - Various personal items are scattered around the room, including books, clothing, toiletries, and even some trash. This indicates someone had lived in this"
indoor_17,199,24,0.9666830897331238,0.4356294274330139,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image depicts a wide indoor shot of what appears to be a restaurant or cafe establishment. There are several areas shown within the scene. 

In one corner of the image, there is a large seating area with tables and chairs arranged for dining. The tables have place settings including plates, bowls, glasses, and napkins. There is a table near the bottom center of the image on which a person is sitting with their back to the camera. They are wearing a plaid shirt and appear to be working on something electronic, possibly a laptop or tablet. A cat rests on the floor next to this person. 

To the right side of this seating area, there's another seating area adjacent to a cold storage room. This section includes glass display cases and refrigerated racks filled with food items, such as meat products like steaks or sausages. One sign nearby indicates it’s a Bookewn location. The ceiling lights above this section are also bright and modernistic."
indoor_170,176,24,0.9447259902954102,0.3098174035549164,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a full 360° panorama of a bar, with two bartenders and patrons standing around it. The scene is decorated with red leather chairs and an orange draped ceiling. The floor appears carpeted, and there are archways and small windows along the sides of the room. There is a wooden bar counter with stools. On the countertop are many bottles of liquor, including ""Mézzaloro"" brandy, ""Gresimo"" liqueur, and ""Maltazza"" coffee liqueur among others. Two men stand near the bar; one in dark clothing works as a bartender while the other wears a black shirt and stands next to a man with a laptop. Behind them, a customer sits at another table. The lighting is dim and warm, with lights directed downward into the space."
indoor_171,200,24,0.944815456867218,0.3235342800617218,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image depicts a lively indoor carousel with various brightly colored and intricately designed horses and ponies. It appears to be located at an amusement park or fairground due to the presence of colorful decorations, numerous people riding the rides, and a lush green lawn and trees in the background. 

At the forefront of the image, there are several children and adults riding on the white and gray horse models. These figures have different facial expressions, suggesting enjoyment and excitement as they ride the spinning toy. One child is particularly close to the camera lens, which has slightly distorted her appearance but still shows her smiling face.

The carousel itself is well-lit by multiple bright lights that create a cheerful atmosphere. The canopy above features intricate patterns and designs, adding to the vibrant aesthetic. There is also what seems like an elephant model positioned near the bottom left corner, making it appear whimsical and charming.

In the background, a few other riders can be seen enjoying their time on"
indoor_172,181,24,0.9394425749778748,0.30889347195625305,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a 360-degree panorama of a carnival. The foreground shows two children sitting on white horse-shaped ride toys in front of an eye-level view showing many other riders around them on the carousel. They are smiling and embracing each other while sitting on their toy horses with their legs outstretched towards the camera. Behind them are several other people riding similar rides as well as some adults standing near the edge of the platform looking at the scene. There are also people walking past the rides through the center of the image. In the background is a colorful tent structure with red, blue, and white stripes along its top and sides, and more lights hanging from the wooden beams under it. Trees can be seen beyond the tents in the distance, and the sky looks overcast. The image captures a lively and crowded atmosphere typical of amusement parks during fair season."
indoor_173,118,24,0.926085352897644,0.30136919021606445,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a 360-degree panoramic view of a carousel at an amusement park. It appears to be daytime based on the lighting inside the ride. The ride features multiple rows of colorful horses and other animals mounted on poles which are arranged in a circle around a central point. Some people can be seen sitting on these rides. The walls surrounding the area are decorated with painted clouds and arches with lights above them. The ceiling of the ride has a striped pattern, with blue ropes hanging down below it. There is also a fence outside of the ride surrounded by greenery."
indoor_174,200,24,0.9475982785224915,0.36241593956947327,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image depicts a subway platform with several people waiting for a train. In the foreground, there are two hands, presumably belonging to the photographer or someone else. The platform itself is made of metal with a rubberized floor, featuring horizontal grooves designed to prevent slips and falls.

To the left, we can see a small child in a pink dress. She appears to be looking towards something on her right (the direction she is facing). A woman in a blue shirt and white hat is standing beside her. To their right, there’s another adult wearing black, possibly carrying a bag. This person seems to have stopped by the platform as they look at the train.

On the far left of the image, several other individuals stand near the wall, all dressed in casual clothing appropriate for city commuters. Some appear to be chatting amongst themselves while others seem focused on the train arriving at the station. 

The train itself is large, primarily grey and red in color. It"
indoor_175,73,24,0.9075697660446167,0.19937847554683685,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a 360-degree perspective of a shopping mall with various stores. The focal point of the image is the entrance of a store called ""Honolulu Coffee"" on the top left corner. The entrance is adjacent to a dark area where several people are walking towards the camera. The floor is tiled white with black walls and ceiling lights."
indoor_176,200,24,0.9780356884002686,0.2918446362018585,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image displays a first-person point of view inside a large hotel room with a partial 360° panorama. The interior is modern and spacious with white walls and polished marble floors. There are several beds in the room, some empty while others are covered with white bedding and pillows. A woman stands near the center of the frame, holding her red bag and wearing a light blue shirt and dark pants. She appears to be walking towards one of the beds and looking into the camera. 

Further back, another woman sits on one of the beds facing away from the camera, partially covering herself with a pink blanket. Her legs appear to be bare. On the other side of the bed there are two small chairs with matching lamps and cushioned seating. Behind this section of the bed is another window with long cream curtains pulled back to reveal more of the city outside. To the left of the frame is an open doorway leading to another part of the hotel room. There are bags,"
indoor_177,200,24,0.967344343662262,0.45958831906318665,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image depicts a modern airport lounge area with a seating arrangement of multiple comfortable armchairs arranged around a central coffee table. The chairs are upholstered in soft fabric and come in various colors, including red and pink. Some of the chairs have high backrests and armrests, while others appear more casual and minimalistic. 

In the background, there is a partial view of another person sitting on one of the chairs in a different room, indicating that this is an open-plan space. There are several other people visible throughout the scene, some standing at the counter or seated on other chairs, suggesting it might also serve as a check-in area for passengers waiting for their flights. 

The floor is carpeted and appears clean, which contributes to a warm and inviting atmosphere. The walls are painted white and decorated with decorative items such as wooden panels, circular lights, and curved architectural elements. There is a skylight above the seating area, providing natural light"
indoor_178,200,24,0.9385828971862793,0.35237687826156616,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image shows a perspective view of an airplane cabin interior. The seats are arranged horizontally, with passengers seated across from each other. The walls of the cabin are paneled in a light color, possibly white or off-white, with overhead lighting fixtures embedded into the ceiling. A number of screens for entertainment purposes are located above each seat.

In one section, we observe two people dining together in what appears to be first class. A woman is seated on the right side with her hands holding food items close to her chest. She has short hair and is wearing a blue shirt, along with a black necklace and a bracelet on her left wrist. Her expression seems calm, focusing intently on what she's eating. On the opposite end of the plane, a man with glasses is sitting next to the woman; his arm slightly extends towards the camera, indicating he may also be partaking in the meal.

Several serving trays can be seen on both sides of the scene, which includes"
indoor_179,200,24,0.9399837255477905,0.3205851912498474,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image shows a modern living room with expansive views of the exterior. The room features hardwood floors, high ceilings, and large windows. The furnishings are contemporary and include an intricately carved fireplace with a curved mantel, a semi-circular sofa, several chairs, and a coffee table with a glass base. 

The walls are decorated with various pieces of art, including paintings, vases, and sculptures. A large window with a sheer curtain overlooks a green landscape, showing trees and possibly a lake, as well as part of the building's terrace. The terrace has outdoor furniture arranged on it, which includes cushioned seating and possibly a dining area. There is also a glimpse of an indoor kitchen.

There are no people present in the image, but there are potted plants near the fireplace, indicating that greenery plays a role in the design of this space. The lighting appears natural, suggesting that the sun is either setting or rising outside. 

Given these details"
indoor_18,200,24,0.9539598822593689,0.23264528810977936,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a 360-degree panorama of what appears to be a restaurant. It shows several areas within the establishment. In the center foreground is the dining area with bright red chairs and black-and-white checkered floor tiles. There are tables in this area, some of which have white dishes and silverware on them. A person's legs can be seen lying down on one of these tables. On the left side of the frame, there is an elevated view of another part of the building. This area features green plants, as well as more chairs in the same color scheme as those around the central dining area. Several lights hang above this section of the restaurant from metal poles. To the right of this area, further back in the distance, there are other areas that appear less populated. These parts include more brightly lit seating and possibly additional dining tables with people sitting at them. A woman wearing a blue shirt faces away from the camera towards another person who is speaking"
indoor_180,103,24,0.9455655813217163,0.4722060561180115,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image is a wide-angle view of a 360-degree corridor with people walking down it, some of whom are wearing backpacks and others who appear to be waiting at the entrance. The walls on both sides are curved metal surfaces painted white, and there's a handrail along one side, which leads towards an open doorway where more people can be seen. A blue sign above the doorway indicates it is ""Monsters, Inc."" There are also several ceiling lights installed throughout the corridor area."
indoor_181,133,24,0.8646203279495239,0.2841509282588959,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"This is a photograph taken by a person lying down with their head towards the bottom of the frame. The top half of the image shows the inside of what appears to be a Disney-themed building, likely an attraction like Toy Story Hotel. The scene features many colorful painted murals on the walls depicting various Disney characters, including Cinderella, Snow White, Alice, Belle, and Peter Pan. These are large illustrations set against ornate backdrops in muted pastel colors. In front of these murals, there are several people standing and walking around, possibly tourists or visitors. There is also a chandelier hanging from the ceiling which has intricate designs and lighting fixtures."
indoor_182,200,24,0.8949785828590393,0.30772489309310913,,HuggingFaceTB/SmolVLM-Instruct,caption_medium,"The image depicts a scene inside what appears to be a restaurant with an extensive dining area. There are several people sitting around round tables, all engaged in conversation or enjoying their meals. The tables are covered with white paper placemats, which are common in Japanese restaurants for easy cleanup. On each table, there is a small potted plant, likely used for decoration, placed at the center of the table. These plants often help maintain the air quality in the dining area through photosynthesis. 

The atmosphere seems lively, as many people appear to be talking and laughing together. The background includes a large window on one side of the room, showing blue skies and possibly some trees outside, indicating it's daytime. Additionally, several lights can be seen mounted on the walls, providing ambient lighting to the room.

At the center of the image, there are two people who seem to be part of the group; one person is wearing glasses and another has short hair. They are engaging in a discussion"
